TestNo,TestName
139,smartrics.rest.fitnesse.fixture.RestFixtureTest[constructingWithOneArgShoudlStripAnyTagAndSetTheSUTUri]
140,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustReportAsExceptionWhenAttemptingToSetMissingMultipartFileName]
141,smartrics.rest.fitnesse.fixture.RestFixtureTest[constructingWithOneArgShoudlBeTheSUTUri]
142,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustAllowSetOfMultipartFileParameterNameForFileUpload]
143,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustReportAsRTEWhenSettingAMissingHeader]
144,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustReportAsExceptionWhenSettingMissingFileName]
145,smartrics.rest.fitnesse.fixture.support.ConfigTest[mustInitializeNameToDefaultIfGetterArgIsNull]
146,smartrics.rest.fitnesse.fixture.support.ContentTypeTest[shouldSetupTheContentTypeToAdaptersMapViaConfig]
147,smartrics.rest.fitnesse.fixture.support.FitCellTest[testAddBodyAppendsContentToExisting]
148,smartrics.rest.fitnesse.fixture.support.HeadersTypeAdapterTest[shouldParseHeadersInHtmlFormatAsProperListOfHeaders]
149,smartrics.rest.fitnesse.fixture.support.HttpClientBuilderTest[mustSetValuesAsOfThoseSuppliedInConfig]
150,smartrics.rest.fitnesse.fixture.support.JSONBodyTypeAdapterTest[shouldThrowExceptionIfExpectationsAreValidXPathExpression]
151,smartrics.rest.fitnesse.fixture.support.RestDataTypeAdapterTest[mustReturnStringRepresentationOfTheCellContent]
152,smartrics.rest.fitnesse.fixture.support.StatusCodeTypeAdapterTest[whenExpectedIsNotMatchedAnErrorShouldBeAdded]
153,smartrics.rest.fitnesse.fixture.support.TextBodyTypeAdapterTest[whenExpectedIsNotMatchedAnErrorShouldBeAddedAlsoForPlainStringMatching]
154,smartrics.rest.fitnesse.fixture.support.TextBodyTypeAdapterTest[shouldMatchRegexExpressions]
155,smartrics.rest.fitnesse.fixture.support.ToolsTest[shouldExtractTextFromSimpleTag]
156,smartrics.rest.fitnesse.fixture.support.ToolsTest[shouldNotifyCallerWhenXPathIsWrong]
157,smartrics.rest.fitnesse.fixture.support.ToolsTest[shouldExtractXPathsFromXmlDocumentAsNodelistWithGenericNamespace]
158,smartrics.rest.fitnesse.fixture.support.ToolsTest[shouldExtractXPathsFromXmlDocumentAsNumberWithDefaultNamespace]
159,smartrics.rest.fitnesse.fixture.support.ToolsTest[shouldExtractXPathsFromXmlDocumentAsBoolean]
160,smartrics.rest.fitnesse.fixture.support.UrlTest[mustRejectNullStringUriRepresentations]
161,smartrics.rest.fitnesse.fixture.support.UrlTest[mustRejectMalformedUrls]
162,smartrics.rest.fitnesse.fixture.FitFormatterTest[rendersTextAsHtmlLink]
163,smartrics.rest.fitnesse.fixture.PartsFactoryTest[buildsRestClientWithSquareBracketsInUri]
164,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustReportAsRTEWhenSettingAMissingBody]
165,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustAllowSetOfMultipartFileNameForFileUpload]
166,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustAllowSettingHeaders]
167,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustExpandSymbolWhenSettingHeaders]
168,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustReportAsRTEWhenSettingMissingMultipartFileParameterName]
169,smartrics.rest.fitnesse.fixture.RestFixtureTest[mustExpandSymbolsWhenSettingMultilineHeaders]
