name,y,x1,ms,mutTotal,mutKilled,testMethodNum,SLOC,testPer100Mut,averageTestSuiteSize,lnms,lnmutTotal,lnmutKilled,lntestMethodNum,lnSLOC,lntestPer100Mut,lnaverageTestSuiteSize,neginvms,neginvmutTotal,neginvmutKilled,neginvtestMethodNum,neginvSLOC,neginvtestPer100Mut,neginvaverageTestSuiteSize
wsc,0.974015974,1,0.090742172,10348,939,17,13016,0.164282953,10.011,-2.399733064,9.244548543,6.844815479,2.833213344,9.473934649,-1.806165013,2.303684488,-11.02023429,-9.66E-05,-0.001064963,-0.058823529,-7.68E-05,-6.087058824,-0.099890121
sonar-objective-c,0.593245614,1,0.162857143,350,57,32,1441,9.142857143,11.278,-1.814881887,5.857933154,4.043051268,3.465735903,7.273092596,2.212972934,2.422853925,-6.140350877,-0.002857143,-0.01754386,-0.03125,-0.000693963,-0.109375,-0.088668204
Confucius,0.561818966,1,0.84057971,138,116,85,503,61.5942029,21.79,-0.173663494,4.927253685,4.753590191,4.442651256,6.22059017,4.120567757,3.081451149,-1.189655172,-0.007246377,-0.00862069,-0.011764706,-0.001988072,-0.016235294,-0.045892611
JActor,0.721369458,1,0.394174757,515,203,61,2413,11.84466019,25.033,-0.930960922,6.244166901,5.313205979,4.110873864,7.788626066,2.47187715,3.220194954,-2.536945813,-0.001941748,-0.004926108,-0.016393443,-0.000414422,-0.08442623,-0.03994727
protoparser,0.904108209,1,0.504075235,1595,804,167,2115,10.47021944,120.942,-0.685029746,7.374629015,6.689599269,5.117993812,7.656810091,2.348534983,4.795311092,-1.983830846,-0.000626959,-0.001243781,-0.005988024,-0.000472813,-0.095508982,-0.008268426
multi-thread-context,0.578755556,1,0.239361702,188,45,32,580,17.0212766,12.162,-1.429779473,5.236441963,3.80666249,3.465735903,6.363028104,2.834464126,2.498316337,-4.177777778,-0.005319149,-0.022222222,-0.03125,-0.001724138,-0.05875,-0.082223319
mimecraft,0.590858824,1,0.708333333,120,85,15,394,12.5,5.442,-0.344840486,4.787491743,4.442651256,2.708050201,5.976350909,2.525728644,1.69414664,-1.411764706,-0.008333333,-0.011764706,-0.066666667,-0.002538071,-0.08,-0.183755972
stateless4j,0.582227723,1,0.454954955,222,101,62,864,27.92792793,19.771,-0.787556865,5.402677382,4.615120517,4.127134385,6.761572769,3.329627189,2.984216218,-2.198019802,-0.004504505,-0.00990099,-0.016129032,-0.001157407,-0.035806452,-0.050579131
jumblr,0.500380282,1,0.447949527,317,142,104,1494,32.80757098,41.503,-0.803074716,5.758901774,4.955827058,4.644390899,7.309212366,3.490659311,3.725765714,-2.232394366,-0.003154574,-0.007042254,-0.009615385,-0.000669344,-0.030480769,-0.024094644
exp4j,0.884056948,1,0.840191388,1045,878,286,1086,27.36842105,162.734,-0.174125571,6.951772164,6.777646594,5.655991811,6.9902565,3.309389832,5.092116966,-1.190205011,-0.000956938,-0.001138952,-0.003496503,-0.00092081,-0.036538462,-0.006144997
linq4j,0.940483051,1,0.32454733,4363,1416,222,14307,5.088242035,186.504,-1.125323899,8.380915173,7.255591274,5.402677382,9.568504207,1.626932395,5.228452687,-3.081214689,-0.0002292,-0.000706215,-0.004504505,-6.99E-05,-0.196531532,-0.005361815
jPopulator,0.693079422,1,0.593147752,467,277,70,969,14.98929336,31.327,-0.522311751,6.146329258,5.624017506,4.248495242,6.876264612,2.70733617,3.444480346,-1.685920578,-0.002141328,-0.003610108,-0.014285714,-0.001031992,-0.066714286,-0.031921346
java-jwt,0.581230159,1,0.797468354,158,126,79,422,50,24.237,-0.226313126,5.062595033,4.836281907,4.369447852,6.045005314,3.912023005,3.187880391,-1.253968254,-0.006329114,-0.007936508,-0.012658228,-0.002369668,-0.02,-0.041259232
spring-retry,0.825054446,1,0.552657974,997,551,186,2716,18.6559679,112.28,-0.593015961,6.90475077,6.311734809,5.225746674,7.906915489,2.92616609,4.720995751,-1.809437387,-0.001003009,-0.001814882,-0.005376344,-0.000368189,-0.053602151,-0.008906306
webbit,0.923952434,1,0.379672407,2381,904,127,4914,5.333893322,83.458,-0.968446486,7.775275846,6.80682936,4.844187086,8.499843553,1.674081426,4.424343511,-2.633849558,-0.000419992,-0.001106195,-0.007874016,-0.0002035,-0.187480315,-0.011982075
brickhouse,0.719461165,1,0.042988314,4792,206,30,8831,0.626043406,17.032,-3.146826971,8.47470314,5.327876169,3.401197382,9.086023537,-0.468335572,2.835093928,-23.26213592,-0.000208681,-0.004854369,-0.033333333,-0.000113237,-1.597333333,-0.058713011
jmeter-maven-plugin,0.507618497,1,0.348088531,497,173,58,1297,11.67002012,19.522,-1.055298432,6.208590026,5.153291595,4.060443011,7.167809184,2.45702317,2.971542035,-2.87283237,-0.002012072,-0.005780347,-0.017241379,-0.00077101,-0.085689655,-0.05122426
HTTP-Proxy-Servlet,0.649931818,1,0.52173913,253,132,25,493,9.881422925,5.405,-0.650587566,5.533389489,4.882801923,3.218875825,6.200509174,2.290656522,1.687324451,-1.916666667,-0.003952569,-0.007575758,-0.04,-0.002028398,-0.1012,-0.185013876
geohash-java,0.971067985,1,0.760338346,2128,1618,57,920,2.678571429,42.203,-0.273991753,7.66293785,7.388946098,4.043051268,6.82437367,0.985283603,3.742491309,-1.315203956,-0.000469925,-0.000618047,-0.01754386,-0.001086957,-0.373333333,-0.023694998
JAdventure,0.539972376,1,0.074516262,2429,181,36,3785,1.482091396,12.461,-2.596737898,7.795234929,5.198497031,3.583518938,8.238801166,0.393454195,2.522603767,-13.4198895,-0.000411692,-0.005524862,-0.027777778,-0.000264201,-0.674722222,-0.080250381
skype-java-api,0.566584337,1,0.08129285,2042,166,25,6356,1.224289912,9.065,-2.50969721,7.621684999,5.111987788,3.218875825,8.757154528,0.202361012,2.204420844,-12.30120482,-0.000489716,-0.006024096,-0.04,-0.000157332,-0.8168,-0.110314396
evernote-sdk-java,0.647636364,1,0.000743897,44361,33,15,2370,0.033813485,6.007,-7.203608423,10.70011598,3.496507561,2.708050201,7.770645234,-3.386895597,1.792925456,-1344.272727,-2.25E-05,-0.03030303,-0.066666667,-0.000421941,-29.574,-0.166472449
parsii,0.864961207,1,0.472505092,982,464,17,1713,1.731160896,11.051,-0.749706756,6.889591308,6.139884552,2.833213344,7.446001498,0.548792222,2.402520922,-2.11637931,-0.00101833,-0.002155172,-0.058823529,-0.000583771,-0.577647059,-0.090489548
JavaVerbalExpressions,0.532563218,1,0.731092437,119,87,69,326,57.98319328,18.349,-0.313215374,4.779123493,4.465908119,4.234106505,5.786897381,4.060153197,2.909575077,-1.367816092,-0.008403361,-0.011494253,-0.014492754,-0.003067485,-0.017246377,-0.054498883
cors-filter,0.528623077,1,0.666666667,195,130,73,588,37.43589744,23.979,-0.405465108,5.272999559,4.86753445,4.290459441,6.376726948,3.622630069,3.177178447,-1.5,-0.005128205,-0.007692308,-0.01369863,-0.00170068,-0.026712329,-0.041703157
zt-exec,0.732931727,1,0.523109244,476,249,71,1670,14.91596639,22.688,-0.647964958,6.165417854,5.517452896,4.262679877,7.420578905,2.702432209,3.12183615,-1.911646586,-0.00210084,-0.004016064,-0.014084507,-0.000598802,-0.067042254,-0.044076164
low-gc-membuffers,0.932982471,1,0.419027632,2859,1198,52,3183,1.818817768,40.119,-0.869818414,7.958227192,7.088408779,3.951243719,8.065579427,0.598186712,3.691850038,-2.386477462,-0.000349773,-0.000834725,-0.019230769,-0.000314169,-0.549807692,-0.024925846
hashids-java,0.825542373,1,0.67816092,348,236,12,258,3.448275862,4.053,-0.388370675,5.85220248,5.463831805,2.48490665,5.552959585,1.237874356,1.399457348,-1.474576271,-0.002873563,-0.004237288,-0.083333333,-0.003875969,-0.29,-0.246730817
flip-tables,0.665026667,1,0.837988827,179,150,22,170,12.29050279,5.721,-0.176750512,5.187385806,5.010635294,3.091042453,5.135798437,2.508826834,1.744143615,-1.193333333,-0.005586592,-0.006666667,-0.045454545,-0.005882353,-0.081363636,-0.174794616
pollexor,0.848159136,1,0.76083707,669,509,59,592,8.819133034,41.211,-0.273336044,6.50578406,6.232448017,4.077537444,6.383506635,2.17692357,3.718705211,-1.314341847,-0.001494768,-0.001964637,-0.016949153,-0.001689189,-0.113389831,-0.024265366
rtree,0.89556746,1,0.85520362,884,756,200,1806,22.62443439,131.344,-0.156415686,6.784457063,6.628041376,5.298317367,7.498869734,3.11903049,4.877819836,-1.169312169,-0.001131222,-0.001322751,-0.005,-0.00055371,-0.0442,-0.007613595
statsd-jvm-profiler,0.57675,1,0.313253012,166,52,34,691,20.48192771,13.481,-1.16074407,5.111987788,3.951243719,3.526360525,6.538139824,3.019542922,2.601281287,-3.192307692,-0.006024096,-0.019230769,-0.029411765,-0.001447178,-0.048823529,-0.074178473
LastCalc,0.954101154,1,0.5042972,3607,1819,35,4594,0.970335459,30.194,-0.684589502,8.190631681,7.506042179,3.555348061,8.432506383,-0.030113433,3.407643229,-1.982957669,-0.000277239,-0.000549753,-0.028571429,-0.000217675,-1.030571429,-0.033119163
DiskLruCache,0.763501502,1,0.605454545,550,333,62,780,11.27272727,25.809,-0.501775788,6.309918278,5.80814249,4.127134385,6.65929392,2.422386293,3.250723268,-1.651651652,-0.001818182,-0.003003003,-0.016129032,-0.001282051,-0.088709677,-0.038746174
IClojure,0.644157143,1,0.13916501,503,70,13,962,2.584493042,5.698,-1.972094928,6.22059017,4.248495242,2.564949357,6.869014451,0.949529373,1.740115236,-7.185714286,-0.001988072,-0.014285714,-0.076923077,-0.001039501,-0.386923077,-0.175500176
raml-java-parser,0.945952381,1,0.584958217,2154,1260,30,8217,1.39275766,19.824,-0.536214858,7.675081858,7.138867,3.401197382,9.013960458,0.33128571,2.986893325,-1.70952381,-0.000464253,-0.000793651,-0.033333333,-0.000121699,-0.718,-0.050443906
jprotobuf,0.688413793,1,0.036386449,1594,58,11,3015,0.690087829,4.726,-3.313558849,7.374001859,4.060443011,2.397895273,8.011355109,-0.370936401,1.553079179,-27.48275862,-0.000627353,-0.017241379,-0.090909091,-0.000331675,-1.449090909,-0.21159543
greplin-lucene-utils,0.720427632,1,0.153380424,991,152,15,3476,1.513622603,4.845,-1.874834013,6.898714534,5.023880521,2.708050201,8.153637486,0.414505853,1.577947245,-6.519736842,-0.001009082,-0.006578947,-0.066666667,-0.000287687,-0.660666667,-0.206398349
invokebinder,0.928195489,2,0.670870113,793,532,108,1623,13.61916772,80.473,-0.399179732,6.675823222,6.276643489,4.682131227,7.392031568,2.611478191,4.387921724,-1.490601504,-0.001261034,-0.001879699,-0.009259259,-0.000616143,-0.073425926,-0.012426528
gdx-artemis,0.828154362,2,0.422695035,705,298,36,1951,5.106382979,20.655,-0.861104316,6.558197803,5.697093487,3.583518938,7.576097341,1.630491322,3.027957421,-2.365771812,-0.00141844,-0.003355705,-0.027777778,-0.000512558,-0.195833333,-0.048414427
nar-maven-plugin,0.959239149,2,0.097583257,12041,1175,466,23665,3.870110456,319.372,-2.327049345,9.396072772,7.069023427,6.144185634,10.07175244,1.353283048,5.766356568,-10.24765957,-8.30E-05,-0.000851064,-0.002145923,-4.23E-05,-0.258390558,-0.003131145
clj-ds,0.978237245,2,0.141210375,8328,1176,34,15521,0.408261287,29.524,-1.957504482,9.02737861,7.069874128,3.526360525,9.649949225,-0.8958479,3.385203492,-7.081632653,-0.000120077,-0.00085034,-0.029411765,-6.44E-05,-2.449411765,-0.033870749
computoser,0.950177656,2,0.053639847,10179,546,13,11626,0.127713921,10.331,-2.925463078,9.228082053,6.302618976,2.564949357,9.360999248,-2.05796251,2.335149084,-18.64285714,-9.82E-05,-0.001831502,-0.076923077,-8.60E-05,-7.83,-0.096796051
glacieruploader,0.636966667,2,0.192307692,312,60,23,987,7.371794872,8.986,-1.648658626,5.743003188,4.094344562,3.135494216,6.894670039,1.997661214,2.195667811,-5.2,-0.003205128,-0.016666667,-0.043478261,-0.001013171,-0.135652174,-0.11128422
gson-fire,0.733903061,2,0.692579505,283,196,37,895,13.07420495,18.435,-0.367332238,5.645446898,5.278114659,3.610917913,6.796823718,2.570641201,2.914251032,-1.443877551,-0.003533569,-0.005102041,-0.027027027,-0.001117318,-0.076486486,-0.054244643
java-uuid-generator,0.952051656,2,0.420144686,1797,755,46,1764,2.559821925,35.449,-0.867156138,7.493873887,6.626717749,3.828641396,7.475339237,0.939937696,3.568095044,-2.38013245,-0.000556483,-0.001324503,-0.02173913,-0.000566893,-0.390652174,-0.02820954
efflux,0.970778169,2,0.36755824,2318,852,42,3529,1.811906816,35.269,-1.000873497,7.748460024,6.747586527,3.737669618,8.168769824,0.59437978,3.563004391,-2.720657277,-0.000431406,-0.001173709,-0.023809524,-0.000283366,-0.551904762,-0.028353512
jitescript,0.706512821,2,0.089244851,437,39,7,1397,1.601830664,2.747,-2.416371549,6.079933195,3.663561646,1.945910149,7.242082359,0.47114714,1.010509407,-11.20512821,-0.00228833,-0.025641026,-0.142857143,-0.00071582,-0.624285714,-0.364033491
patricia-trie,0.944752525,2,0.41221374,1441,594,18,2782,1.249132547,14.765,-0.886213277,7.273092596,6.386879319,2.890371758,7.930925372,0.222449348,2.692259515,-2.425925926,-0.000693963,-0.001683502,-0.055555556,-0.000359454,-0.800555556,-0.067727735
greplin-bloom-filter,0.894154062,2,0.496522949,719,357,17,674,2.364394993,9.233,-0.700125576,6.577861358,5.877735782,2.833213344,6.513230111,0.860522172,2.222784023,-2.014005602,-0.001390821,-0.00280112,-0.058823529,-0.00148368,-0.422941176,-0.108307159
aho-corasick,0.850486486,2,0.759530792,341,259,32,499,9.384164223,18.971,-0.275054416,5.831882477,5.556828062,3.465735903,6.212606096,2.239023612,2.942911497,-1.316602317,-0.002932551,-0.003861004,-0.03125,-0.002004008,-0.1065625,-0.052712034
pusher-websocket-java,0.819203252,2,0.554054054,444,246,197,1634,44.36936937,98.391,-0.590493027,6.095824562,5.505331536,5.283203729,7.398786275,3.792549352,4.588949336,-1.804878049,-0.002252252,-0.004065041,-0.005076142,-0.000611995,-0.022538071,-0.010163531
scribe-java,0.77737931,2,0.426470588,408,174,100,2778,24.50980392,58.065,-0.852211875,6.011267174,5.159055299,4.605170186,7.929486523,3.199073198,4.061563073,-2.344827586,-0.00245098,-0.005747126,-0.01,-0.000359971,-0.0408,-0.017222079
xsoup,0.913317647,2,0.513285024,828,425,28,2031,3.381642512,20.443,-0.666923985,6.719013154,6.052089169,3.33220451,7.616283562,1.218361542,3.017640526,-1.948235294,-0.001207729,-0.002352941,-0.035714286,-0.000492368,-0.295714286,-0.0489165
jInstagram,0.543909091,2,0.052380952,630,33,74,3476,11.74603175,31.375,-2.949212258,6.445719819,3.496507561,4.304065093,8.153637486,2.46351546,3.446011397,-19.09090909,-0.001587302,-0.03030303,-0.013513514,-0.000287687,-0.085135135,-0.03187251
metrics-statsd,0.653945946,2,0.606557377,61,37,12,310,19.67213115,5.808,-0.499955952,4.110873864,3.610917913,2.48490665,5.736572297,2.979202972,1.759236278,-1.648648649,-0.016393443,-0.027027027,-0.083333333,-0.003225806,-0.050833333,-0.172176309
dropwizard-guice,0.740292683,2,0.788461538,104,82,16,381,15.38461538,2.947,-0.237671652,4.644390899,4.406719247,2.772588722,5.942799375,2.733368009,1.080787704,-1.268292683,-0.009615385,-0.012195122,-0.0625,-0.002624672,-0.065,-0.33932813
gelfj,0.70777193,2,0.246220302,463,114,21,1120,4.535637149,11.485,-1.401528606,6.137727054,4.736198448,3.044522438,7.021083964,1.51196557,2.441041836,-4.061403509,-0.002159827,-0.00877193,-0.047619048,-0.000892857,-0.22047619,-0.087070091
wsc,0.98129606,2,0.090742172,10348,939,17,13016,0.164282953,11.023,-2.399733064,9.244548543,6.844815479,2.833213344,9.473934649,-1.806165013,2.399983999,-11.02023429,-9.66E-05,-0.001064963,-0.058823529,-7.68E-05,-6.087058824,-0.090719405
sonar-objective-c,0.600614035,2,0.162857143,350,57,32,1441,9.142857143,11.15,-1.814881887,5.857933154,4.043051268,3.465735903,7.273092596,2.212972934,2.411439498,-6.140350877,-0.002857143,-0.01754386,-0.03125,-0.000693963,-0.109375,-0.089686099
Confucius,0.691732759,2,0.84057971,138,116,85,503,61.5942029,32.851,-0.173663494,4.927253685,4.753590191,4.442651256,6.22059017,4.120567757,3.491982186,-1.189655172,-0.007246377,-0.00862069,-0.011764706,-0.001988072,-0.016235294,-0.030440474
JActor,0.842059113,2,0.394174757,515,203,61,2413,11.84466019,34.925,-0.930960922,6.244166901,5.313205979,4.110873864,7.788626066,2.47187715,3.553202905,-2.536945813,-0.001941748,-0.004926108,-0.016393443,-0.000414422,-0.08442623,-0.028632785
protoparser,0.946062189,2,0.504075235,1595,804,167,2115,10.47021944,135.807,-0.685029746,7.374629015,6.689599269,5.117993812,7.656810091,2.348534983,4.91123476,-1.983830846,-0.000626959,-0.001243781,-0.005988024,-0.000472813,-0.095508982,-0.007363391
multi-thread-context,0.567977778,2,0.239361702,188,45,32,580,17.0212766,11.504,-1.429779473,5.236441963,3.80666249,3.465735903,6.363028104,2.834464126,2.442694801,-4.177777778,-0.005319149,-0.022222222,-0.03125,-0.001724138,-0.05875,-0.086926287
mimecraft,0.590011765,2,0.708333333,120,85,15,394,12.5,5.981,-0.344840486,4.787491743,4.442651256,2.708050201,5.976350909,2.525728644,1.788587778,-1.411764706,-0.008333333,-0.011764706,-0.066666667,-0.002538071,-0.08,-0.167196121
stateless4j,0.721227723,2,0.454954955,222,101,62,864,27.92792793,27.534,-0.787556865,5.402677382,4.615120517,4.127134385,6.761572769,3.329627189,3.315421605,-2.198019802,-0.004504505,-0.00990099,-0.016129032,-0.001157407,-0.035806452,-0.036318733
jumblr,0.694619718,2,0.447949527,317,142,104,1494,32.80757098,61.273,-0.803074716,5.758901774,4.955827058,4.644390899,7.309212366,3.490659311,4.115339289,-2.232394366,-0.003154574,-0.007042254,-0.009615385,-0.000669344,-0.030480769,-0.016320402
exp4j,0.950454442,2,0.840191388,1045,878,286,1086,27.36842105,215.249,-0.174125571,6.951772164,6.777646594,5.655991811,6.9902565,3.309389832,5.371795498,-1.190205011,-0.000956938,-0.001138952,-0.003496503,-0.00092081,-0.036538462,-0.004645782
linq4j,0.971742232,2,0.32454733,4363,1416,222,14307,5.088242035,201.581,-1.125323899,8.380915173,7.255591274,5.402677382,9.568504207,1.626932395,5.306191286,-3.081214689,-0.0002292,-0.000706215,-0.004504505,-6.99E-05,-0.196531532,-0.004960785
jPopulator,0.849306859,2,0.593147752,467,277,70,969,14.98929336,46.251,-0.522311751,6.146329258,5.624017506,4.248495242,6.876264612,2.70733617,3.834083085,-1.685920578,-0.002141328,-0.003610108,-0.014285714,-0.001031992,-0.066714286,-0.021621154
java-jwt,0.714055556,2,0.797468354,158,126,79,422,50,33.607,-0.226313126,5.062595033,4.836281907,4.369447852,6.045005314,3.912023005,3.514734379,-1.253968254,-0.006329114,-0.007936508,-0.012658228,-0.002369668,-0.02,-0.029755706
spring-retry,0.926143376,2,0.552657974,997,551,186,2716,18.6559679,145.379,-0.593015961,6.90475077,6.311734809,5.225746674,7.906915489,2.92616609,4.979344126,-1.809437387,-0.001003009,-0.001814882,-0.005376344,-0.000368189,-0.053602151,-0.006878573
webbit,0.960283186,2,0.379672407,2381,904,127,4914,5.333893322,97.37,-0.968446486,7.775275846,6.80682936,4.844187086,8.499843553,1.674081426,4.578518155,-2.633849558,-0.000419992,-0.001106195,-0.007874016,-0.0002035,-0.187480315,-0.010270104
brickhouse,0.855330097,2,0.042988314,4792,206,30,8831,0.626043406,21.005,-3.146826971,8.47470314,5.327876169,3.401197382,9.086023537,-0.468335572,3.044760505,-23.26213592,-0.000208681,-0.004854369,-0.033333333,-0.000113237,-1.597333333,-0.047607712
jmeter-maven-plugin,0.771439306,2,0.348088531,497,173,58,1297,11.67002012,37.413,-1.055298432,6.208590026,5.153291595,4.060443011,7.167809184,2.45702317,3.622018238,-2.87283237,-0.002012072,-0.005780347,-0.017241379,-0.00077101,-0.085689655,-0.026728677
HTTP-Proxy-Servlet,0.763719697,2,0.52173913,253,132,25,493,9.881422925,7.958,-0.650587566,5.533389489,4.882801923,3.218875825,6.200509174,2.290656522,2.074177712,-1.916666667,-0.003952569,-0.007575758,-0.04,-0.002028398,-0.1012,-0.125659713
geohash-java,0.981433869,2,0.760338346,2128,1618,57,920,2.678571429,45.946,-0.273991753,7.66293785,7.388946098,4.043051268,6.82437367,0.985283603,3.827466794,-1.315203956,-0.000469925,-0.000618047,-0.01754386,-0.001086957,-0.373333333,-0.02176468
JAdventure,0.785121547,2,0.074516262,2429,181,36,3785,1.482091396,21.848,-2.596737898,7.795234929,5.198497031,3.583518938,8.238801166,0.393454195,3.084109384,-13.4198895,-0.000411692,-0.005524862,-0.027777778,-0.000264201,-0.674722222,-0.04577078
skype-java-api,0.792572289,2,0.08129285,2042,166,25,6356,1.224289912,15.744,-2.50969721,7.621684999,5.111987788,3.218875825,8.757154528,0.202361012,2.75645934,-12.30120482,-0.000489716,-0.006024096,-0.04,-0.000157332,-0.8168,-0.06351626
evernote-sdk-java,0.627636364,2,0.000743897,44361,33,15,2370,0.033813485,5.611,-7.203608423,10.70011598,3.496507561,2.708050201,7.770645234,-3.386895597,1.724728957,-1344.272727,-2.25E-05,-0.03030303,-0.066666667,-0.000421941,-29.574,-0.178221351
parsii,0.936640086,2,0.472505092,982,464,17,1713,1.731160896,13.333,-0.749706756,6.889591308,6.139884552,2.833213344,7.446001498,0.548792222,2.590242165,-2.11637931,-0.00101833,-0.002155172,-0.058823529,-0.000583771,-0.577647059,-0.075001875
JavaVerbalExpressions,0.561701149,2,0.731092437,119,87,69,326,57.98319328,19.313,-0.313215374,4.779123493,4.465908119,4.234106505,5.786897381,4.060153197,2.960778444,-1.367816092,-0.008403361,-0.011494253,-0.014492754,-0.003067485,-0.017246377,-0.051778595
cors-filter,0.7192,2,0.666666667,195,130,73,588,37.43589744,38.224,-0.405465108,5.272999559,4.86753445,4.290459441,6.376726948,3.622630069,3.643463591,-1.5,-0.005128205,-0.007692308,-0.01369863,-0.00170068,-0.026712329,-0.026161574
zt-exec,0.833445783,2,0.523109244,476,249,71,1670,14.91596639,30.382,-0.647964958,6.165417854,5.517452896,4.262679877,7.420578905,2.702432209,3.413850328,-1.911646586,-0.00210084,-0.004016064,-0.014084507,-0.000598802,-0.067042254,-0.032914226
low-gc-membuffers,0.972790484,2,0.419027632,2859,1198,52,3183,1.818817768,45.286,-0.869818414,7.958227192,7.088408779,3.951243719,8.065579427,0.598186712,3.812997934,-2.386477462,-0.000349773,-0.000834725,-0.019230769,-0.000314169,-0.549807692,-0.02208188
hashids-java,0.864271186,2,0.67816092,348,236,12,258,3.448275862,4.696,-0.388370675,5.85220248,5.463831805,2.48490665,5.552959585,1.237874356,1.546711083,-1.474576271,-0.002873563,-0.004237288,-0.083333333,-0.003875969,-0.29,-0.212947189
flip-tables,0.807913333,2,0.837988827,179,150,22,170,12.29050279,9.93,-0.176750512,5.187385806,5.010635294,3.091042453,5.135798437,2.508826834,2.295560478,-1.193333333,-0.005586592,-0.006666667,-0.045454545,-0.005882353,-0.081363636,-0.100704935
pollexor,0.916667976,2,0.76083707,669,509,59,592,8.819133034,48.075,-0.273336044,6.50578406,6.232448017,4.077537444,6.383506635,2.17692357,3.872762291,-1.314341847,-0.001494768,-0.001964637,-0.016949153,-0.001689189,-0.113389831,-0.020800832
rtree,0.963898148,2,0.85520362,884,756,200,1806,22.62443439,156.712,-0.156415686,6.784457063,6.628041376,5.298317367,7.498869734,3.11903049,5.054409726,-1.169312169,-0.001131222,-0.001322751,-0.005,-0.00055371,-0.0442,-0.006381132
statsd-jvm-profiler,0.572788462,2,0.313253012,166,52,34,691,20.48192771,13.224,-1.16074407,5.111987788,3.951243719,3.526360525,6.538139824,3.019542922,2.582033361,-3.192307692,-0.006024096,-0.019230769,-0.029411765,-0.001447178,-0.048823529,-0.075620085
LastCalc,0.980750412,2,0.5042972,3607,1819,35,4594,0.970335459,32.413,-0.684589502,8.190631681,7.506042179,3.555348061,8.432506383,-0.030113433,3.478559577,-1.982957669,-0.000277239,-0.000549753,-0.028571429,-0.000217675,-1.030571429,-0.030851819
DiskLruCache,0.891615616,2,0.605454545,550,333,62,780,11.27272727,39.615,-0.501775788,6.309918278,5.80814249,4.127134385,6.65929392,2.422386293,3.679207834,-1.651651652,-0.001818182,-0.003003003,-0.016129032,-0.001282051,-0.088709677,-0.025242964
IClojure,0.625514286,2,0.13916501,503,70,13,962,2.584493042,5.409,-1.972094928,6.22059017,4.248495242,2.564949357,6.869014451,0.949529373,1.688064233,-7.185714286,-0.001988072,-0.014285714,-0.076923077,-0.001039501,-0.386923077,-0.184877057
raml-java-parser,0.976049206,2,0.584958217,2154,1260,30,8217,1.39275766,23.068,-0.536214858,7.675081858,7.138867,3.401197382,9.013960458,0.33128571,3.138446376,-1.70952381,-0.000464253,-0.000793651,-0.033333333,-0.000121699,-0.718,-0.043350095
jprotobuf,0.633534483,2,0.036386449,1594,58,11,3015,0.690087829,4.557,-3.313558849,7.374001859,4.060443011,2.397895273,8.011355109,-0.370936401,1.516664512,-27.48275862,-0.000627353,-0.017241379,-0.090909091,-0.000331675,-1.449090909,-0.219442616
greplin-lucene-utils,0.850394737,2,0.153380424,991,152,15,3476,1.513622603,7.743,-1.874834013,6.898714534,5.023880521,2.708050201,8.153637486,0.414505853,2.046789209,-6.519736842,-0.001009082,-0.006578947,-0.066666667,-0.000287687,-0.660666667,-0.129148909
invokebinder,0.951484962,3,0.670870113,793,532,108,1623,13.61916772,86.39,-0.399179732,6.675823222,6.276643489,4.682131227,7.392031568,2.611478191,4.458871928,-1.490601504,-0.001261034,-0.001879699,-0.009259259,-0.000616143,-0.073425926,-0.011575414
gdx-artemis,0.912291946,3,0.422695035,705,298,36,1951,5.106382979,25.533,-0.861104316,6.558197803,5.697093487,3.583518938,7.576097341,1.630491322,3.239971733,-2.365771812,-0.00141844,-0.003355705,-0.027777778,-0.000512558,-0.195833333,-0.039165002
nar-maven-plugin,0.979093617,3,0.097583257,12041,1175,466,23665,3.870110456,357.313,-2.327049345,9.396072772,7.069023427,6.144185634,10.07175244,1.353283048,5.878612148,-10.24765957,-8.30E-05,-0.000851064,-0.002145923,-4.23E-05,-0.258390558,-0.002798667
clj-ds,0.989604592,3,0.141210375,8328,1176,34,15521,0.408261287,30.731,-1.957504482,9.02737861,7.069874128,3.526360525,9.649949225,-0.8958479,3.425271917,-7.081632653,-0.000120077,-0.00085034,-0.029411765,-6.44E-05,-2.449411765,-0.032540431
computoser,0.972990842,3,0.053639847,10179,546,13,11626,0.127713921,11.006,-2.925463078,9.228082053,6.302618976,2.564949357,9.360999248,-2.05796251,2.398440579,-18.64285714,-9.82E-05,-0.001831502,-0.076923077,-8.60E-05,-7.83,-0.090859531
glacieruploader,0.6285,3,0.192307692,312,60,23,987,7.371794872,8.584,-1.648658626,5.743003188,4.094344562,3.135494216,6.894670039,1.997661214,2.149900005,-5.2,-0.003205128,-0.016666667,-0.043478261,-0.001013171,-0.135652174,-0.116495806
gson-fire,0.847938776,3,0.692579505,283,196,37,895,13.07420495,23.838,-0.367332238,5.645446898,5.278114659,3.610917913,6.796823718,2.570641201,3.171280946,-1.443877551,-0.003533569,-0.005102041,-0.027027027,-0.001117318,-0.076486486,-0.041949828
java-uuid-generator,0.970859603,3,0.420144686,1797,755,46,1764,2.559821925,37.743,-0.867156138,7.493873887,6.626717749,3.828641396,7.475339237,0.939937696,3.630800028,-2.38013245,-0.000556483,-0.001324503,-0.02173913,-0.000566893,-0.390652174,-0.026494979
efflux,0.979848592,3,0.36755824,2318,852,42,3529,1.811906816,36.296,-1.000873497,7.748460024,6.747586527,3.737669618,8.168769824,0.59437978,3.591707542,-2.720657277,-0.000431406,-0.001173709,-0.023809524,-0.000283366,-0.551904762,-0.027551245
